Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Tanvir,43265,4,0,29,0,7.25,11,2,1,3,0,0
Mohammad Irfan,429981,4,0,21,1,5.25,11,2,0,0,0,0
Junaid Khan,259551,3,0,31,0,10.33,4,4,1,0,0,0
Imran Tahir,40618,3,0,27,0,9.00,2,2,1,0,0,0
Hardus Viljoen,375126,4,0,49,2,12.25,9,6,2,1,0,0
Kieron Pollard,230559,2,0,24,0,12.00,1,0,2,0,0,0
Imad Wasim,227758,4,0,22,1,5.50,12,1,1,0,0,1
Mohammad Amir,290948,4,0,26,1,6.50,12,1,2,0,0,1
Usman Shinwari,697279,2.4,0,23,1,8.62,9,2,2,0,0,1
Mohammad Irfan,805925,3,0,18,2,6.00,13,2,1,0,1,1
Shahid Afridi,42639,4,1,18,3,4.50,16,1,1,1,0,1
Joe Denly,12454,2,0,15,0,7.50,7,0,2,0,0,1
