Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Liam O'Connor,334388,3,0,28,0,9.33,8,2,2,0,0,0
Billy Stanlake,533042,3,0,25,1,8.33,7,2,1,0,0,0
Peter Siddle,7898,4,0,40,0,10.00,6,2,3,0,0,0
Rashid Khan,793463,4,0,22,2,5.50,11,1,1,0,0,0
Ben Laughlin,315623,4,0,25,1,6.25,10,2,0,2,0,0
Cameron Valente,605576,2,0,30,1,15.00,3,2,3,0,0,0
Jason Behrendorff,272477,3.2,0,37,0,11.10,7,1,3,0,1,1
Nathan Coulter-Nile,261354,4,0,28,2,7.00,12,3,1,0,0,1
Matthew Kelly,638912,4,0,25,1,6.25,13,3,0,2,0,1
Andrew Tye,459508,4,0,40,1,10.00,4,5,0,1,0,1
Clint Hinchliffe,774217,3,0,27,0,9.00,2,2,0,0,0,1
Mitchell Marsh,272450,1,0,13,0,13.00,1,1,1,0,0,1
