Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Clive Rose,288285,4,0,20,2,5.00,10,1,0,0,0,0
Thomas Rogers,627627,3,0,50,0,16.66,4,4,4,0,1,0
Jofra Archer,669855,4,0,22,1,5.50,11,1,0,0,0,0
Tymal Mills,459257,4,0,32,0,8.00,11,2,2,0,1,0
Cameron Boyce,326625,4,0,32,0,8.00,7,4,0,1,0,0
Dan Christian,4864,1,0,10,0,10.00,0,1,0,0,0,0
Chris Green,787073,4,0,30,2,7.50,8,2,1,0,0,1
Gurinder Sandhu,499660,3.3,0,29,2,8.28,9,2,1,1,0,1
Mitchell McClenaghan,319439,4,0,19,2,4.75,10,1,0,1,0,1
Arjun Nair,901157,4,0,17,2,4.25,10,0,0,0,0,1
Fawad Ahmed,240609,4,0,14,2,3.50,12,0,0,0,0,1
