Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adil Rashid,244497,3,0,14,1,4.66,11,2,0,0,0,0
Jofra Archer,669855,4,1,23,3,5.75,16,3,1,1,0,0
Mark Wood,351588,4,0,20,1,5.00,11,2,0,0,0,0
Chris Jordan,288992,4,0,27,1,6.75,7,1,1,1,0,0
Ben Stokes,311158,3,0,25,1,8.33,5,2,1,0,0,0
Sam Curran,662973,2,0,15,0,7.50,4,2,0,0,0,0
Axar Patel,554691,3,0,24,0,8.00,9,1,2,0,0,1
Bhuvneshwar Kumar,326016,2,0,15,0,7.50,6,2,0,0,0,1
Yuzvendra Chahal,430246,4,0,44,1,11.00,7,2,4,0,0,1
Shardul Thakur,475281,2,0,16,0,8.00,3,1,0,2,0,1
Hardik Pandya,625371,2,0,13,0,6.50,5,2,0,0,0,1
Washington Sundar,719715,2.3,0,18,1,7.20,5,1,1,0,0,1
