Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,10,0,39,3,3.90,33,1,0,3,0,0
Dawlat Zadran,516561,9,0,64,1,7.11,23,5,1,3,0,0
Mohammad Nabi,25913,10,0,44,1,4.40,30,3,0,1,0,0
Gulbadin Naib,352048,10,1,56,2,5.60,23,4,0,0,0,0
Rashid Khan,793463,10,0,52,0,5.20,27,3,0,1,0,0
Rahmat Shah,533956,1,0,7,0,7.00,2,1,0,0,0,0
Mashrafe Mortaza,56007,7,0,37,0,5.28,23,2,0,2,0,1
Mustafizur Rahman,330902,8,1,32,2,4.00,31,4,0,2,0,1
Mohammad Saifuddin,629070,8,0,33,1,4.12,23,1,0,1,0,1
Shakib Al Hasan,56143,10,1,29,5,2.90,40,0,1,0,0,1
Mehidy Hasan Miraz,629063,8,0,37,0,4.62,24,3,0,0,0,1
Mosaddek Hossain,550133,6,0,25,1,4.16,21,3,0,0,0,1
